name,id,wikidataId,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,datePremiered,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,numOfScenes,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"benedix-johanna-sebus","ger000721","Q133258186","Benedix","0","Johanna Sebus","Drama in 1 Akt","","https://resolver.staatsbibliothek-berlin.de/SBB0003846400000000","Char","Cleve","1835","28","1835","13","false","0.7838827838827839","0.3076923076923077","1.5476190476190477","schmuggler","3.6923076923076925","3","","","1835","7","13","3","9","1","1","2","24","","23","0","0","23","6986","6677","455","252","16"
"benedix-unerschuetterlich","ger000651","Q123168591","Benedix","0","Unerschütterlich","Vorspiel in einem Aufzuge","","https://de.wikisource.org/wiki/Unerschütterlich","Weber","Leipzig","1848","22","1847","4","false","1","1","1","several characters","3","1","1847-07-25","1847","1848","3","4","2","2","0","0","1","6","1845","7","0","0","7","3717","3638","354","243","0"
"benkowitz-die-jubelfeier-der-hoelle","ger000314","Q52885175","Benkowitz","0","Die Jubelfeier der Hölle, oder Faust der jüngere","Ein Drama zum Anfang des neunzehnten Jahrhunderts","","http://www.textgridrep.org/textgrid:kjgc.0","","","","","1801","24","false","0.7985825517075517","0.3079710144927536","1.9202898550724639","satan","7.083333333333333","3","","","1801","17","24","4","20","0","1","1","85","","68","0","5","61","27726","26285","2623","993","7"
"berg-kalisch-berlin-wie-es-weint-und-lacht","ger000128","Q52885370","Berg","1","Berlin, wie es weint und lacht","Volksstück mit Gesang in 3 Aufzügen und 11 Bildern","","http://www.textgridrep.org/textgrid:kjgj.0","","","","","1858","35","false","0.6933825406005857","0.19663865546218487","2.0541082164328657","ferdinand","6.685714285714286","4","","1858","1858","20","35","10","22","3","0","2","117","","54","0","3","65","18624","17194","3779","636","477"
"bernard-faust","ger000242","Q1126880","Bernard","0","Faust","Große romantische Oper in drei Akten","","http://www.textgridrep.org/textgrid:kjgv.0","Breitkopf & Härtel","Leipzig","1881","62","1816","22","true","0.8004584210079567","0.4458874458874459","1.5757575757575757","chor","9.363636363636363","3","1816-09-01","1816","","19","22","7","12","3","7","1","103","","46","9","3","46","10159","9458","1945","0","1434"
"beyer-der-hausherr-in-der-klemme","ger000582","Q111939679","Beyer","0","Der Hausherr in der Klemme","Ein Spiel in Versen in einem Aufzug","Comedy","https://de.wikisource.org/wiki/Der_Hausherr_in_der_Klemme","Stage","Augsburg und Leipzig","1813","34","1813","2","false","0","1","1","der_hausherr|die_haushaelterin","1","1","","","1813","1","2","1","1","0","0","1","1","","9","0","0","9","4884","4770","472","0","438"
"bierbaum-stella-und-antonie","ger000604","Q116445875","Bierbaum","0","Stella und Antonie","Schauspiel in vier Aufzügen","","https://www.projekt-gutenberg.org/bierbaum/stelanto/index.html","Langen","München","1903","162","1903","20","false","0.8784947143499775","0.6578947368421053","1.3421052631578947","johann_christian|antonie","12.5","2","1903-09-26","1903","1903","19","20","6","13","1","3","1","125","","4","0","4","0","23474","22467","4053","708","237"
"birch-pfeiffer-die-grille","ger000599","Q116008549","Birch-Pfeiffer","0","Die Grille","Ländliches Charakterbild in fünf Aufzügen. Mit teilweiser Benutzung einer Erzählung der George Sand","","https://www.projekt-gutenberg.org/birchpf/grille/index.html","Hendel","Halle a. d. S.","1899","84","1856","18","false","0.8088454755121421","0.48366013071895425","1.5947712418300655","fanchon|didier","8.222222222222221","3","1856-12-22","1856","1856","15","18","8","9","1","2","1","74","","53","0","5","53","27269","25452","6302","792","15"
"birch-pfeiffer-die-walpurgisnacht","ger000151","Q52886267","Birch-Pfeiffer","0","Die Walpurgisnacht","Dramatisches Volksmärchen in vier Acten","","http://www.textgridrep.org/textgrid:kmdk.0","","","","","1830","26","false","0.8020790612895878","0.2","2.0553846153846154","else","5","4","","1830","1866","19","26","9","13","4","5","1","65","1827","42","0","4","42","17810","16944","3251","459","120"
"birch-pfeiffer-in-der-heimath","ger000268","Q52886301","Birch-Pfeiffer","0","In der Heimath","Original-Schauspiel in fünf Acten","","http://www.textgridrep.org/textgrid:kmdh.0","Reclam","Leipzig","1865","60","1865","18","false","0.8290388623721959","0.5294117647058824","1.522875816993464","rose","9","3","1865-02-04","1865","1865","15","18","8","10","0","0","1","81","","39","0","5","39","25246","24493","4202","861","0"
"birch-pfeiffer-johannes-gutenberg","ger000411","Q52087355","Birch-Pfeiffer","0","Johannes Gutenberg","Original-Schauspiel in drei Abtheilungen","","http://www.textgridrep.org/textgrid:kmdp.0","","","","","1835","14","false","0.6446145124716552","0.4065934065934066","1.6703296703296704","guttenberg","5.285714285714286","3","","1835","1836","10","14","5","9","0","0","1","37","1834","33","0","5","33","19071","18578","2981","359","34"
"birch-pfeiffer-mutter-und-tochter","ger000674","Q124349835","Birch-Pfeiffer","0","Mutter und Tochter","Original-Schauspiel in vier Acten","","https://books.google.com/books?id=laM7AAAAcAAJ&pg=PA177","Reclam","Leipzig","1866","125","1844","15","false","0.7904895104895105","0.5714285714285714","1.4476190476190476","ottilie","8","3","","1844","1847","13","15","8","7","0","0","1","60","1844","53","0","4","53","24785","24267","4236","803","0"
"birch-pfeiffer-pfeffer-roesel","ger000247","Q52886335","Birch-Pfeiffer","0","Pfeffer-Rösel oder Die Frankfurter Messe im Jahre 1297","Schauspiel in fünf Aufzügen","","http://www.textgridrep.org/textgrid:kmdw.0","","","","","1829","40","false","0.8337975207059822","0.41410256410256413","1.714102564102564","roesel|bandini","16.15","4","","1829","1833","32","40","6","31","3","4","1","323","","37","0","5","37","19919","18380","4849","446","18"
"birch-pfeiffer-vatersorgen","ger000092","Q52743300","Birch-Pfeiffer","0","Vatersorgen","Komisches Zeitgemälde in drei Akten","Comedy","http://www.textgridrep.org/textgrid:kmdt.0","","","","","1849","13","false","0.8634698634698635","0.5512820512820513","1.4487179487179487","krabbe|baron","6.615384615384615","2","","1850","1849","12","13","4","9","0","0","1","43","1849","45","0","3","45","20527","20131","3473","738","0"
"bleibtreu-ein-faust-der-that","ger000322","Q51450463","Bleibtreu","0","Ein Faust der That","Tragödie in fünf Akten","Tragedy","http://www.textgridrep.org/textgrid:kmq3.0","","","","","1889","23","false","0.9106144225945004","0.8300395256916996","1.1699604743083003","several characters","18.26086956521739","2","","","1889","22","23","0","22","1","2","1","210","","5","0","5","0","36294","35603","3036","1401","40"
"bleibtreu-weltgericht","ger000065","Q51450656","Bleibtreu","0","Weltgericht","Tragödie in 2 Theilen und 5 Akten","Tragedy","http://www.textgridrep.org/textgrid:kmqb.0","Max Simson","Charlottenburg","1888","72","1888","49","false","0.9110344058518144","0.4914965986394558","1.5085034013605443","talleyrand|barras","23.591836734693878","2","1902-04-12","1902","1888","48","49","8","38","3","3","1","578","","6","0","5","2","17550","16894","3914","1060","19"
"blumenthal-im-weissen-roessl","ger000165","Q52886502","Blumenthal","1","Im weißen Rößl","Lustspiel in drei Aufzügen","Comedy","http://www.textgridrep.org/textgrid:knb2.0","","","","","1898","36","false","0.8939895618607304","0.5555555555555556","1.4151260504201681","leopold","19.444444444444443","3","","1898","1898","33","36","13","23","0","0","2","350","","38","0","3","38","23477","22514","3154","1270","32"
"bodmer-odoardo-galotti-vater-der-emilia","ger000449","Q51450870","Bodmer","0","Odoardo Galotti, Vater der Emilia","Ein Pendant zu Emilia. In einem Aufzuge und Epilogus zur Emilia Galotti","","http://www.textgridrep.org/textgrid:kp19.0","","","","","1778","6","false","0.38888888888888884","0.3333333333333333","1.7","odoardo","1.6666666666666667","3","","","1778","3","6","3","3","0","0","2","5","1773","6","0","0","5","5409","5333","117","74","6"
"bodmer-polytimet","ger000617","Q118693622","Bodmer","0","Polytimet","Ein Trauerspiel. Durch Lessings Philotas, oder ungerathenen Helden veranlasset","Tragedy","https://resolver.staatsbibliothek-berlin.de/SBB0000D7EC00000000","Orell","Zürich","1760","58","1760","6","false","0.6777777777777777","0.6","1.4","polemon","3","2","","","1760","5","6","0","6","0","0","1","9","","7","0","0","7","5658","3974","20","56","0"
"boesenberg-die-amerikanische-waise","ger000683","Q124796383","Bösenberg","0","Die amerikanische Waise","Ein Lustspiel in einem Aufzuge","Comedy","https://books.google.com/books?id=uZdOILveuh0C&printsec=frontcover","ohne Verlag","ohne Ort","1791","53","1791","6","false","1","1","1","several characters","5","1","1795-01-10","1795","1791","5","6","3","3","0","0","1","15","","22","0","0","22","10204","9957","498","291","0"
"boettger-das-kaffee-haus-zu-paris","ger000662","Q124013500","Böttger","0","Das Kaffee-Haus zu Paris","Ein Lustspiel in einem Akte","Comedy","https://books.google.com/books?id=ahBaAAAAcAAJ&pg=PA51","Groß","Nordhausen","1780","58","1780","12","false","0.8618025493025493","0.7121212121212122","1.2878787878787878","coronis|der_ritter","7.833333333333333","2","","","1780","11","12","2","10","0","0","1","47","","18","0","0","18","7081","6799","361","242","24"
"borchert-draussen-vor-der-tuer","ger000476","Q1255949","Borchert","0","Draußen vor der Tür","Ein Stück, das kein Theater spielen und kein Publikum sehen will","","https://www.projekt-gutenberg.org/borchert/draussen/index.html","","","","","1947","16","false","0.856060606060606","0.43333333333333335","1.6666666666666667","beckmann","6.5","3","","1947","1947","12","16","4","9","3","0","1","52","1947","7","9","0","7","18969","18439","627","546","38"
"borkenstein-der-bookesbeutel","ger000347","Q51451132","Borkenstein","0","Der Bookesbeutel","Ein Lustspiel von Drey Aufzügen","Comedy","http://www.textgridrep.org/textgrid:kpkv.0","G. J. Goschen'sche Verlagsbuchhandlung","Leipzig","1896","72","1741","9","false","0.9523809523809523","0.8333333333333334","1.1666666666666667","agneta|susanna","6.666666666666667","2","1741-08-26","1741","1742","8","9","5","4","0","1","1","30","","27","0","3","27","18363","18089","295","566","3"
"bossdorf-bahnmeister-dood","ger000199","Q52886683","Boßdorf","0","Bahnmeister Dood","En nedderdüütsch Drama in fief Akten","","http://www.textgridrep.org/textgrid:kpsp.0","","","","","1919","4","false","1","1","1","several characters","3","1","","1919","1919","3","4","2","2","0","0","1","6","","5","0","5","0","19757","19322","3189","747","0"
"bossdorf-de-rode-uennerrock","ger000419","Q52886831","Boßdorf","0","De rode Ünnerrock","Nedderdüütsche Volkskomeedi in fief Akten","Comedy","http://www.textgridrep.org/textgrid:kpsk.0","","","","","1921","5","false","1","1","1","several characters","4","1","","1921","1921","4","5","1","4","0","0","1","10","","5","0","5","0","20281","19966","3869","1114","0"
"brachvogel-narziss","ger000473","Q64711356","Brachvogel","0","Narziß","Ein Trauerspiel in fünf Aufzügen","Tragedy","http://www.textgridrep.org/textgrid:kq01.0","","","","","1856","35","false","0.8587271120532088","0.39663865546218485","1.6436974789915966","choiseul","13.485714285714286","3","","1856","1857","28","35","9","25","1","6","1","236","1855","44","1","5","44","21928","19117","3124","635","34"
"brandes-ariadne-auf-naxos","ger000048","Q4790181","Brandes","0","Ariadne auf Naxos","Ein Duodrama mit Musick","","http://www.textgridrep.org/textgrid:kq0w.0","","","","","1775","3","true","0","0.6666666666666666","1.3333333333333333","ariadne","1.3333333333333333","2","","1775","","2","3","2","1","0","0","1","2","","2","4","0","2","2472","1930","305","0","184"
"brandes-hans-von-zanow-oder-der-landjunker-in-berlin","ger000610","Q117067928","Brandes","0","Hans von Zanow oder: Der Landjunker in Berlin","Ein Lustspiel in fünf Aufzügen","Comedy","https://books.google.com/books?id=be9VLwc--IoC&printsec=frontcover","Bohn","Hamburg","1785","134","1785","17","false","0.7899159663865546","0.45588235294117646","1.5441176470588236","hans|lieschen","7.294117647058823","2","1785-04-06","1785","1785","16","17","4","13","0","0","1","62","","54","0","5","54","20358","19044","1602","1043","0"
"brandes-ino","ger000177","Q52087857","Brandes","0","Ino","Ein Melodrama","","http://www.textgridrep.org/textgrid:kq0s.0","","","","","1779","9","true","0.6555555555555556","0.3888888888888889","1.9444444444444444","chor","3.111111111111111","4","","1779","1779","6","9","3","1","5","4","1","14","1777","11","0","0","11","2468","2096","311","185","52"
"braun-mutter-maria","ger000573","Q112567926","Braun","0","Mutter Maria","Eine Tragödie in fünf Akten","Tragedy","https://www.projekt-gutenberg.org/braun/mutterma/index.html","","","","","1913","91","false","0.9291539427932354","0.4908424908424908","1.5091575091575091","several characters","44.175824175824175","2","","1913","1913","90","91","24","64","3","5","1","2010","","5","0","5","0","18613","18023","3582","0","1967"
"braun-von-braunthal-das-nachtlager-von-granada","ger000202","Q371048","Braun von Braunthal","0","Das Nachtlager von Granada","Romantische Oper in zwei Aufzügen","","http://www.textgridrep.org/textgrid:kq6g.0","","","","","1834","11","true","0.8796536796536796","0.6909090909090909","1.309090909090909","gabriele|jaeger|chor_der_hirten","6.909090909090909","2","","1834","","10","11","1","9","1","3","1","38","","19","6","2","19","9227","8758","2556","0","1096"
"braun-von-braunthal-faust","ger000204","Q52886944","Braun von Braunthal","0","Faust","Eine Tragödie","Tragedy","http://www.textgridrep.org/textgrid:kq6k.0","","","","","1835","36","false","0.8225994684328019","0.23809523809523808","2.2111111111111112","faust","8.333333333333334","4","","","1835","22","36","5","24","7","10","1","150","","31","0","5","31","19300","18392","2491","0","2702"
"brawe-brutus","ger000472","Q51370012","Brawe","0","Brutus","Ein Trauerspiel in fünf Aufzügen","Tragedy","https://brawe.uni-leipzig.de/brutus1768/brutus1768_0_inhalt.html","Ille und Riemer","Leipzig/Weißenfels","2015","60","1768","7","false","0.7095238095238096","0.6190476190476191","1.380952380952381","brutus","3.7142857142857144","2","1770-08-20","1770","1768","6","7","0","7","0","0","1","13","1757/1758","34","0","5","34","12593","12267","262","0","1763"
"brawe-der-freygeist","ger000283","Q51369297","Brawe","0","Der Freygeist","Ein Trauerspiel in fünf Aufzügen","Tragedy","http://www.textgridrep.org/textgrid:kq6v.0","Winter","Berlin","1768","140","1758","6","false","0.38888888888888884","0.4666666666666667","1.6666666666666667","klerdon","2.3333333333333335","3","","1759","1758","4","6","1","5","0","0","1","7","1756/1757","32","0","5","32","20420","20240","428","326","0"
"bredow-goerne-der-lauf-der-welt","ger000619","Q118314158","Bredow-Görne","0","Der Lauf der Welt","Original-Lustspiel in einem Act","Comedy","https://books.google.com/books?id=7UiOnwensXIC&printsec=frontcover","Bartholomäus","Erfurt","1871","24","1871","5","false","1","1","1","several characters","4","1","","","1871","4","5","2","3","0","0","1","10","","9","0","0","9","4684","4457","419","193","4"
"bredow-goerne-gute-freunde","ger000606","Q116732407","Bredow-Görne","0","Gute Freunde","Dramatischer Scherz in 1 Akt","Comedy","https://books.google.com/books?id=4dIU729B0w0C&printsec=frontcover","","Berlin","1871","16","1871","13","false","1","1","1","several characters","12","1","","","1871","12","13","6","7","0","0","1","78","","1","0","1","0","5281","4986","475","329","0"
